Customer_ID,Name,DOB,PAN,Email,Phone,Address,Segment,KYC_Status,Onboarding_Date,Name_raw,PAN_raw,Email_raw,Phone_raw,Segment_raw,KYC_Status_raw
CUST_04606,Vivek Naidu,1964-08-17,PXAEM6425W,viveknaidu.4606@apexbankmail.com,+919825895648,"691, Lake View Road",Mass Retail,Completed,2023-03-04,Vivek Naidu,PXAEM6425W,viveknaidu.4606@apexbankmail.com,919825895648,Mass Retail,Completed
CUST_04607,Dev Mishra,1996-07-27,YHGHQ2793C,devmishra.4607@gmail.com,+919168662009,"283, Lake View Road",Mass Retail,Completed,2022-07-02,Dev Mishra,YHGHQ2793C,devmishra.4607@gmail.com,919168662009,Mass Retail,Completed
CUST_04608,Nikhil Joshi,1975-03-19,YCBTR6865L,nikhiljoshi.4608@gmail.com,+919141657367,"422, MG Road",Mass Retail,Completed,2026-07-01,Nikhil Joshi,YCBTR6865L,nikhiljoshi.4608@gmail.com,919141657367,Mass Retail,Completed
CUST_04609,Karan Choudhary,1951-11-25,TWLBD2238J,karanchoudhary.4609@apexbankmail.com,+918541678240,"272, MG Road",Mass Retail,Completed,2024-06-21,Karan Choudhary,TWLBD2238J,karanchoudhary.4609@apexbankmail.com,918541678240,Mass Retail,Completed
CUST_04610,Arjun Desai,1993-04-12,TAYZK2115J,arjundesai.4610@gmail.com,+919066546030,"983, Lake View Road",Mass Retail,Pending,2022-03-22,Arjun Desai,TAYZK2115J,arjundesai.4610@gmail.com,919066546030,Mass Retail,Pending
CUST_04611,Varun Singh,2004-09-04,STDUZ6344T,varunsingh.4611@apexbankmail.com,+918900493135,"739, Station Road",Mass Retail,Completed,2025-11-21,Varun Singh,STDUZ6344T,varunsingh.4611@apexbankmail.com,918900493135,Mass Retail,Completed
CUST_04612,Neha Nair,1961-08-23,MQKGL1914P,nehanair.4612@outlook.com,+916952056555,"5, Station Road",Mass Retail,Completed,2024-02-24,Neha Nair,MQKGL1914P,nehanair.4612@outlook.com,916952056555,Mass Retail,Completed
CUST_04613,Raj Joshi,1960-02-06,DAMGX8122X,rajjoshi.4613@outlook.com,+918906777824,"610, Lake View Road",Mass Retail,Completed,2025-09-01,Raj Joshi,DAMGX8122X,rajjoshi.4613@outlook.com,918906777824,Mass Retail,Completed
CUST_04614,Pranav Sharma,1968-03-14,EAYVH5985P,pranavsharma.4614@outlook.com,+917860551489,"26, MG Road",Mass Retail,Completed,2024-05-21,Pranav Sharma,EAYVH5985P,pranavsharma.4614@outlook.com,917860551489,Mass Retail,Completed
CUST_04615,Vikas Verma,1978-04-24,CMOBL4192E,vikasverma.4615@gmail.com,+918249065956,"526, Station Road",Mass Retail,Completed,2021-01-24,Vikas Verma,CMOBL4192E,vikasverma.4615@gmail.com,918249065956,Mass Retail,Completed
CUST_04616,Gaurav Verma,1999-04-06,VFPGG5833R,gauravverma.4616@outlook.com,+917364241331,"93, Market Road",Privileged,Completed,2021-09-28,Gaurav Verma,VFPGG5833R,gauravverma.4616@outlook.com,917364241331,Privileged,Completed
CUST_04617,Yash Kulkarni,1987-11-27,ITMSN6962U,yashkulkarni.4617@outlook.com,+916985816645,"990, Park Street",Privileged,Completed,2025-04-01,Yash Kulkarni,ITMSN6962U,yashkulkarni.4617@outlook.com,916985816645,Privileged,Completed
CUST_04618,Vivek Kumar,1972-02-20,GTUQD5645M,vivekkumar.4618@gmail.com,+919157177408,"617, MG Road",Mass Retail,Completed,2022-08-13,Vivek Kumar,GTUQD5645M,vivekkumar.4618@gmail.com,919157177408,Mass Retail,Completed
CUST_04619,Nikhil Naidu,1948-11-19,WDXPA4092B,nikhilnaidu.4619@apexbankmail.com,+918635092489,"406, Market Road",Mass Retail,Completed,2025-07-26,Nikhil Naidu,WDXPA4092B,nikhilnaidu.4619@apexbankmail.com,918635092489,Mass Retail,Completed
CUST_04620,Ishita Nair,1989-01-16,FLUOR9878U,ishitanair.4620@outlook.com,+919938931078,"254, Park Street",Mass Retail,Completed,2023-10-16,Ishita Nair,FLUOR9878U,ishitanair.4620@outlook.com,919938931078,Mass Retail,Completed
CUST_04621,Harish Sharma,1970-07-13,EKTGX5025H,harishsharma.4621@gmail.com,+917538767755,"260, Station Road",Mass Retail,Completed,2026-06-01,Harish Sharma,EKTGX5025H,harishsharma.4621@gmail.com,917538767755,Mass Retail,Completed
CUST_04622,Manish Verma,1971-01-24,YLYDU8333B,manishverma.4622@outlook.com,+917607164541,"175, MG Road",Mass Retail,Completed,2022-12-23,Manish Verma,YLYDU8333B,manishverma.4622@outlook.com,917607164541,Mass Retail,Completed
CUST_04623,Aditi Rao,1976-07-24,YTNNZ7549B,aditirao.4623@yahoo.com,+919441512217,"679, Market Road",Mass Retail,Completed,2022-12-18,Aditi Rao,YTNNZ7549B,aditirao.4623@yahoo.com,919441512217,Mass Retail,Completed
CUST_04624,Neha Agarwal,1965-09-08,SRZEV9556I,nehaagarwal.4624@yahoo.com,+917178937795,"553, Park Street",Mass Retail,Completed,2021-06-20,Neha Agarwal,SRZEV9556I,nehaagarwal.4624@yahoo.com,917178937795,Mass Retail,Completed
CUST_04625,Pranav Kumar,1971-04-13,YNSBJ6386K,pranavkumar.4625@yahoo.com,+919699598359,"81, Station Road",Mass Retail,Completed,2022-02-24,Pranav Kumar,YNSBJ6386K,pranavkumar.4625@yahoo.com,919699598359,Mass Retail,Completed
CUST_04626,Bhavya Gupta,1983-11-11,FIDBL8410A,bhavyagupta.4626@outlook.com,+919272686530,"652, Market Road",Mass Retail,Pending,2024-06-16,Bhavya Gupta,FIDBL8410A,bhavyagupta.4626@outlook.com,919272686530,Mass Retail,Pending
CUST_04627,Divya Bose,1954-06-12,KWPGS5921E,divyabose.4627@gmail.com,+919258076977,"2, Lake View Road",Mass Retail,Completed,2021-07-22,Divya Bose,KWPGS5921E,divyabose.4627@gmail.com,919258076977,Mass Retail,Completed
CUST_04628,Arjun Reddy,1981-04-08,BPBZK9001C,arjunreddy.4628@apexbankmail.com,+916136978998,"863, Lake View Road",Mass Retail,Completed,2026-04-06,Arjun Reddy,BPBZK9001C,arjunreddy.4628@apexbankmail.com,916136978998,Mass Retail,Completed
CUST_04629,Raj Patel,1995-05-20,TUHGK8002N,rajpatel.4629@yahoo.com,+918716736509,"50, Station Road",Mass Retail,Completed,2023-05-21,Raj Patel,TUHGK8002N,rajpatel.4629@yahoo.com,918716736509,Mass Retail,Completed
CUST_04630,Priya Sharma,1992-05-04,YGAUW1884O,priyasharma.4630@outlook.com,+917383760282,"592, Market Road",Privileged,Pending,2025-03-18,Priya Sharma,YGAUW1884O,priyasharma.4630@outlook.com,917383760282,Privileged,Pending
CUST_04631,Vikas Agarwal,1969-05-24,HSRMY9946B,vikasagarwal.4631@outlook.com,+917210270027,"825, Lake View Road",Mass Retail,Pending,2022-11-29,Vikas Agarwal,HSRMY9946B,vikasagarwal.4631@outlook.com,917210270027,Mass Retail,Pending
CUST_04632,Pranav Gupta,2001-04-13,MQOWH1796P,pranavgupta.4632@apexbankmail.com,+918744809679,"220, Station Road",Mass Retail,Pending,2026-05-23,Pranav Gupta,MQOWH1796P,pranavgupta.4632@apexbankmail.com,918744809679,Mass Retail,Pending
CUST_04633,Nandini Mehta,1960-07-21,WAZQF9684K,nandinimehta.4633@outlook.com,+918684889805,"853, MG Road",Mass Retail,Completed,2023-12-31,Nandini Mehta,WAZQF9684K,nandinimehta.4633@outlook.com,918684889805,Mass Retail,Completed
CUST_04634,Vikas Gupta,1973-03-18,JRTXA8431I,abc@,+919675575899,"483, Market Road",Mass Retail,Completed,2026-05-29,Vikas Gupta,JRTXA8431I,abc@,919675575899,Mass Retail,Completed
CUST_04635,Ishita Sharma,1962-05-02,YVFBL4250E,ishitasharma.4635@apexbankmail.com,+917309096450,"293, Station Road",Mass Retail,Completed,2025-01-24,Ishita Sharma,YVFBL4250E,ishitasharma.4635@apexbankmail.com,917309096450,Mass Retail,Completed
CUST_04636,Pooja Desai,1997-08-04,TFNHT1514R,poojadesai.4636@gmail.com,+917624232782,"959, Park Street",Privileged,Completed,2024-05-29,Pooja Desai,TFNHT1514R,poojadesai.4636@gmail.com,917624232782,Privileged,Completed
CUST_04637,Bhavya Desai,1975-05-16,TLMUH2868M,bhavyadesai.4637@outlook.com,+918560202181,"944, MG Road",Mass Retail,Completed,2024-04-21,Bhavya Desai,TLMUH2868M,bhavyadesai.4637@outlook.com,918560202181,Mass Retail,Completed
CUST_04638,Varun Choudhary,1966-01-20,ZNNEP8944S,varunchoudhary.4638@yahoo.com,+918385659625,"600, Park Street",Mass Retail,Completed,2022-08-19,Varun Choudhary,ZNNEP8944S,varunchoudhary.4638@yahoo.com,918385659625,Mass Retail,Completed
CUST_04639,Priya Mehta,1970-02-23,HDGXY3002R,priyamehta.4639@outlook.com,+918485910415,"399, Market Road",Wealth,Completed,2021-06-15,Priya Mehta,HDGXY3002R,priyamehta.4639@outlook.com,918485910415,Wealth,Completed
CUST_04640,Ananya Choudhary,1988-04-12,GVGNS8624V,ananyachoudhary.4640@outlook.com,+919306535094,"527, Market Road",Privileged,Completed,2022-06-06,Ananya Choudhary,GVGNS8624V,ananyachoudhary.4640@outlook.com,919306535094,Privileged,Completed
CUST_04641,Sneha Rao,2002-12-10,UHFMS3645W,sneharao.4641@gmail.com,+918480474738,"874, Market Road",Mass Retail,Completed,2023-10-02,Sneha Rao,UHFMS3645W,sneharao.4641@gmail.com,918480474738,Mass Retail,Completed
CUST_04642,Karan Mishra,1984-01-23,HBBAL3446B,karanmishra.4642@gmail.com,+918720388177,"733, Lake View Road",Wealth,Pending,2025-05-07,Karan Mishra,HBBAL3446B,karanmishra.4642@gmail.com,918720388177,Wealth,Pending
CUST_04643,Karan Joshi,1982-08-25,HKDGM8423Z,karanjoshi.4643@yahoo.com,+916723794365,"109, MG Road",Privileged,Completed,2026-06-24,Karan Joshi,HKDGM8423Z,karanjoshi.4643@yahoo.com,916723794365,Privileged,Completed
CUST_04644,Sneha Patel,1974-05-03,FMSQX2149C,snehapatel.4644@gmail.com,+919118611102,"240, MG Road",Privileged,Completed,2022-02-26,Sneha Patel,FMSQX2149C,snehapatel.4644@gmail.com,919118611102,Privileged,Completed
CUST_04645,Mohan Kulkarni,1959-12-16,AYVQQ4852P,mohankulkarni.4645@apexbankmail.com,+918907453194,"101, Park Street",Mass Retail,Completed,2021-01-27,Mohan Kulkarni,AYVQQ4852P,mohankulkarni.4645@apexbankmail.com,918907453194,Mass Retail,Completed
CUST_04646,Rohan Kumar,1971-04-28,LFOVB4349I,rohankumar.4646@yahoo.com,+918047488786,"808, Market Road",Mass Retail,Completed,2023-02-09,Rohan Kumar,LFOVB4349I,rohankumar.4646@yahoo.com,918047488786,Mass Retail,Completed
CUST_04647,Manish Menon,1987-02-01,BLTCF3568G,manishmenon.4647@yahoo.com,+919292931541,"189, Market Road",Mass Retail,Completed,2022-10-02,Manish Menon,BLTCF3568G,manishmenon.4647@yahoo.com,919292931541,Mass Retail,Completed
CUST_04648,Neha Bose,1977-09-21,RBGHH3269K,nehabose.4648@outlook.com,+919852421126,"849, Park Street",Mass Retail,Completed,2022-01-21,Neha Bose,RBGHH3269K,nehabose.4648@outlook.com,919852421126,Mass Retail,Completed
CUST_04649,Mohan Kulkarni,1974-05-25,YUFWK1931S,mohankulkarni.4649@gmail.com,+919892483247,"558, Station Road",Wealth,Completed,2025-03-14,Mohan Kulkarni,YUFWK1931S,mohankulkarni.4649@gmail.com,919892483247,Wealth,Completed
CUST_04650,Karan Singh,2003-07-16,XZCKG9049U,karansingh.4650@yahoo.com,+919231403795,"611, MG Road",Mass Retail,Completed,2022-05-27,Karan Singh,XZCKG9049U,karansingh.4650@yahoo.com,919231403795,Mass Retail,Completed
CUST_04651,Gaurav Verma,1989-10-07,XMISV6393R,gauravverma.4651@apexbankmail.com,+917819248294,"343, MG Road",Mass Retail,Completed,2021-11-12,Gaurav Verma,XMISV6393R,gauravverma.4651@apexbankmail.com,917819248294,Mass Retail,Completed
CUST_04652,Sahil Nair,1948-06-18,ZDRGK5110M,sahilnair.4652@apexbankmail.com,+917140793393,"964, Park Street",Privileged,Completed,2025-07-27,Sahil Nair,ZDRGK5110M,sahilnair.4652@apexbankmail.com,917140793393,Privileged,Completed
CUST_04653,Priya Kumar,1953-07-27,PDGZP9717I,priyakumar.4653@outlook.com,+919723762978,"685, Park Street",Mass Retail,Completed,2026-07-10,Priya Kumar,PDGZP9717I,priyakumar.4653@outlook.com,919723762978,Mass Retail,Completed
CUST_04654,Vivek Verma,1998-09-12,PJWOA4898R,vivekverma.4654@apexbankmail.com,+917825230765,"281, Lake View Road",Mass Retail,Completed,2024-09-27,Vivek Verma,PJWOA4898R,vivekverma.4654@apexbankmail.com,917825230765,Mass Retail,Completed
CUST_04655,Vikas Desai,1969-07-20,JJUVX9675W,vikasdesai.4655@outlook.com,+918780956425,"924, Station Road",Mass Retail,Completed,2024-03-25,Vikas Desai,JJUVX9675W,vikasdesai.4655@outlook.com,918780956425,Mass Retail,Completed
CUST_04656,Nandini Mishra,1963-05-24,SCPZM4961R,nandinimishra.4656@apexbankmail.com,+918619104401,"802, Lake View Road",Mass Retail,Completed,2023-12-11,Nandini Mishra,SCPZM4961R,nandinimishra.4656@apexbankmail.com,918619104401,Mass Retail,Completed
CUST_04657,Aarav Agarwal,1966-02-02,OHXLN9920T,aaravagarwal.4657@outlook.com,+917706537552,"626, Park Street",Mass Retail,Completed,2023-04-01,Aarav Agarwal,OHXLN9920T,aaravagarwal.4657@outlook.com,917706537552,Mass Retail,Completed
CUST_04658,Arjun Nair,2000-08-13,ATVYG2497I,arjunnair.4658@apexbankmail.com,+917187213887,"80, MG Road",Mass Retail,Completed,2021-05-13,Arjun Nair,ATVYG2497I,arjunnair.4658@apexbankmail.com,917187213887,Mass Retail,Completed
CUST_04659,Mohan Choudhary,1970-12-08,EGRJS8224Z,mohanchoudhary.4659@gmail.com,+917288737844,"1, Station Road",Mass Retail,Completed,2021-02-07,Mohan Choudhary,EGRJS8224Z,mohanchoudhary.4659@gmail.com,917288737844,Mass Retail,Completed
CUST_04660,Sanjay Gupta,1988-10-13,RPPWN6622M,sanjaygupta.4660@outlook.com,+917380817781,"370, MG Road",Mass Retail,Completed,2025-04-02,Sanjay Gupta,RPPWN6622M,sanjaygupta.4660@outlook.com,917380817781,Mass Retail,Completed
CUST_04661,Vikas Rao,2004-04-13,VRKTG2832Z,vikasrao.4661@gmail.com,+918570606193,"915, Market Road",Mass Retail,Completed,2023-09-11,Vikas Rao,VRKTG2832Z,vikasrao.4661@gmail.com,918570606193,Mass Retail,Completed
CUST_04662,Yash Choudhary,1974-09-16,XUVZP2841A,yashchoudhary.4662@outlook.com,+916287831601,"109, Lake View Road",Mass Retail,Completed,2023-10-23,Yash Choudhary,XUVZP2841A,yashchoudhary.4662@outlook.com,916287831601,Mass Retail,Completed
CUST_04663,Yash Verma,1986-08-07,FEZDM8789K,yashverma.4663@outlook.com,+917374468547,"848, Station Road",Mass Retail,Completed,2024-03-26,Yash Verma,FEZDM8789K,yashverma.4663@outlook.com,917374468547,Mass Retail,Completed
CUST_04664,Aditi Mishra,1985-03-28,EBFOU2378F,aditimishra.4664@gmail.com,+918631045006,"292, Park Street",Mass Retail,Completed,2021-08-25,Aditi Mishra,EBFOU2378F,aditimishra.4664@gmail.com,918631045006,Mass Retail,Completed
CUST_04665,Karan Agarwal,1951-06-04,KESAP5632N,karanagarwal.4665@apexbankmail.com,+919613426133,"863, Market Road",Mass Retail,Completed,2024-07-04,Karan Agarwal,KESAP5632N,karanagarwal.4665@apexbankmail.com,919613426133,Mass Retail,Completed
CUST_04666,Deepa Reddy,1992-03-26,AKAJL2510B,deepareddy.4666@apexbankmail.com,+919459481254,"381, Lake View Road",Mass Retail,Completed,2022-03-01,Deepa Reddy,AKAJL2510B,deepareddy.4666@apexbankmail.com,919459481254,Mass Retail,Completed
CUST_04667,Nikhil Kulkarni,1967-01-20,SCDMH5847F,nikhilkulkarni.4667@yahoo.com,+917458019577,"76, MG Road",Mass Retail,Completed,2023-06-24,Nikhil Kulkarni,SCDMH5847F,nikhilkulkarni.4667@yahoo.com,917458019577,Mass Retail,Completed
CUST_04668,Arjun Kumar,1993-09-09,KCLXN7885J,arjunkumar.4668@apexbankmail.com,+917873842971,"409, Park Street",Mass Retail,Completed,2021-08-12,Arjun Kumar,KCLXN7885J,arjunkumar.4668@apexbankmail.com,917873842971,Mass Retail,Completed
CUST_04669,Shreya Naidu,1989-01-10,PKZWC5302T,shreyanaidu.4669@apexbankmail.com,+917630958833,"748, Lake View Road",Mass Retail,Completed,2023-10-04,Shreya Naidu,PKZWC5302T,shreyanaidu.4669@apexbankmail.com,917630958833,Mass Retail,Completed
CUST_04670,Pranav Singh,1958-12-08,QMVXM2609S,pranavsingh.4670@gmail.com,+918613831059,"386, MG Road",Mass Retail,Completed,2021-03-15,Pranav Singh,QMVXM2609S,pranavsingh.4670@gmail.com,918613831059,Mass Retail,Completed
CUST_04671,Divya Reddy,1983-08-23,SAMJV3151G,divyareddy.4671@apexbankmail.com,+918025957559,"206, Market Road",Mass Retail,Completed,2023-12-08,Divya Reddy,SAMJV3151G,divyareddy.4671@apexbankmail.com,918025957559,Mass Retail,Completed
CUST_04672,Nandini Reddy,1979-10-08,TNUGK7514Q,nandinireddy.4672@gmail.com,+918457360010,"61, MG Road",Mass Retail,Pending,2023-05-17,Nandini Reddy,TNUGK7514Q,nandinireddy.4672@gmail.com,918457360010,Mass Retail,Pending
CUST_04673,Meera Naidu,1980-12-11,ZOODI1349V,meeranaidu.4673@apexbankmail.com,+919471753274,"68, MG Road",Privileged,Completed,2024-04-23,Meera Naidu,ZOODI1349V,meeranaidu.4673@apexbankmail.com,919471753274,Privileged,Completed
CUST_04674,Aditi Patel,1982-01-14,QIJMA6495J,aditipatel.4674@gmail.com,+919705482225,"39, Station Road",Mass Retail,Completed,2023-09-28,Aditi Patel,QIJMA6495J,aditipatel.4674@gmail.com,919705482225,Mass Retail,Completed
CUST_04675,Nandini Gupta,1948-04-06,WUPIT1316E,nandinigupta.4675@apexbankmail.com,+918931723024,"920, MG Road",Mass Retail,Completed,2025-09-29,Nandini Gupta,WUPIT1316E,nandinigupta.4675@apexbankmail.com,918931723024,Mass Retail,Completed
CUST_04676,Vikas Kulkarni,1955-08-20,QYVZQ6812S,vikaskulkarni.4676@outlook.com,+916792116008,"282, Park Street",Mass Retail,,2024-02-03,Vikas Kulkarni,QYVZQ6812S,vikaskulkarni.4676@outlook.com,916792116008,Mass Retail,
CUST_04677,Vikas Agarwal,1999-05-07,MRXWW4035M,vikasagarwal.4677@apexbankmail.com,+919492484993,"158, MG Road",Mass Retail,Completed,2025-01-11,Vikas Agarwal,MRXWW4035M,vikasagarwal.4677@apexbankmail.com,919492484993,Mass Retail,Completed
CUST_04678,Harish Bose,2001-10-26,QDMHZ3275R,harishbose.4678@outlook.com,+919003335169,"994, Station Road",Privileged,Completed,2023-12-05,Harish Bose,QDMHZ3275R,harishbose.4678@outlook.com,919003335169,Privileged,Completed
CUST_04679,Gaurav Verma,1980-02-09,FCQHM9683Z,gauravverma.4679@outlook.com,+918999173017,"70, MG Road",Mass Retail,Completed,2022-09-15,Gaurav Verma,FCQHM9683Z,gauravverma.4679@outlook.com,918999173017,Mass Retail,Completed
CUST_04680,Raj Verma,1948-06-17,MKUUM9002E,rajverma.4680@outlook.com,+919356033272,"701, MG Road",Mass Retail,Completed,2022-07-17,Raj Verma,MKUUM9002E,rajverma.4680@outlook.com,919356033272,Mass Retail,Completed
CUST_04681,Shreya Menon,1988-04-03,NWHCJ4541L,shreyamenon.4681@apexbankmail.com,+917310595062,"844, MG Road",Privileged,Completed,2021-03-14,Shreya Menon,NWHCJ4541L,shreyamenon.4681@apexbankmail.com,917310595062,Privileged,Completed
CUST_04682,Rohan Nair,1962-08-24,CAHEF3291J,rohannair.4682@yahoo.com,+917676985729,"611, Lake View Road",Mass Retail,Completed,2023-05-05,Rohan Nair,CAHEF3291J,rohannair.4682@yahoo.com,917676985729,Mass Retail,Completed
CUST_04683,Lakshmi Agarwal,1962-09-15,VMHNP8855Y,lakshmiagarwal.4683@yahoo.com,+918034521859,"145, Park Street",Mass Retail,Completed,2022-05-03,Lakshmi Agarwal,VMHNP8855Y,lakshmiagarwal.4683@yahoo.com,918034521859,Mass Retail,Completed
CUST_04684,Ishita Gupta,1984-04-22,UWIOB7265V,ishitagupta.4684@yahoo.com,+917261591532,"912, MG Road",Mass Retail,Completed,2021-11-02,Ishita Gupta,UWIOB7265V,ishitagupta.4684@yahoo.com,917261591532,Mass Retail,Completed
CUST_04685,Akash Gupta,1957-10-14,HJHUD1500U,akashgupta.4685@yahoo.com,+919442418491,"789, Market Road",Privileged,Failed,2024-06-05,Akash Gupta,HJHUD1500U,akashgupta.4685@yahoo.com,919442418491,Privileged,Failed
CUST_04686,Aarav Kulkarni,1964-12-05,SMWAN6992P,aaravkulkarni.4686@outlook.com,+918738555599,"1, Park Street",Mass Retail,Completed,2023-10-27,Aarav Kulkarni,SMWAN6992P,aaravkulkarni.4686@outlook.com,918738555599,Mass Retail,Completed
CUST_04687,Pooja Bose,1997-03-17,RZBVA5917A,poojabose.4687@yahoo.com,+918805023780,"414, Market Road",Mass Retail,Completed,2026-03-13,Pooja Bose,RZBVA5917A,poojabose.4687@yahoo.com,918805023780,Mass Retail,Completed
CUST_04688,Divya Gupta,1988-01-18,AUHOL8861A,divyagupta.4688@yahoo.com,+919569258181,"806, Market Road",Mass Retail,Completed,2021-08-01,Divya Gupta,AUHOL8861A,divyagupta.4688@yahoo.com,919569258181,Mass Retail,Completed
CUST_04689,Mohan Sharma,1950-07-09,FZAMN3212S,mohansharma.4689@outlook.com,+918628187334,"508, Lake View Road",Mass Retail,Completed,2025-09-22,Mohan Sharma,FZAMN3212S,mohansharma.4689@outlook.com,918628187334,Mass Retail,Completed
CUST_04690,Neha Singh,1980-02-13,LRCTU2603W,nehasingh.4690@gmail.com,+919282579025,"938, Market Road",Privileged,Completed,2022-07-05,Neha Singh,LRCTU2603W,nehasingh.4690@gmail.com,919282579025,Privileged,Completed
CUST_04691,Vikas Iyer,1984-07-07,SOZIO2751U,vikasiyer.4691@apexbankmail.com,+917416535129,"923, Station Road",Mass Retail,Pending,2023-11-19,Vikas Iyer,SOZIO2751U,vikasiyer.4691@apexbankmail.com,917416535129,Mass Retail,Pending
CUST_04692,Arvind Desai,1997-12-20,CHBLY8750O,arvinddesai.4692@gmail.com,+918088543290,"998, Park Street",Mass Retail,Completed,2022-01-31,Arvind Desai,CHBLY8750O,arvinddesai.4692@gmail.com,918088543290,Mass Retail,Completed
CUST_04693,Gaurav Choudhary,1979-12-24,ABQUH5978U,gauravchoudhary.4693@gmail.com,+919956913611,"252, MG Road",Privileged,Failed,2024-07-10,Gaurav Choudhary,ABQUH5978U,gauravchoudhary.4693@gmail.com,919956913611,Privileged,Failed
CUST_04694,Pranav Mishra,1948-08-02,QACGK1807I,pranavmishra.4694@outlook.com,+916045859367,"378, Station Road",Mass Retail,Completed,2023-01-30,Pranav Mishra,QACGK1807I,pranavmishra.4694@outlook.com,916045859367,Mass Retail,Completed
CUST_04695,Rohan Reddy,1977-09-02,CMHGL1559G,rohanreddy.4695@outlook.com,+919123852982,"339, Lake View Road",Privileged,Completed,2026-06-26,Rohan Reddy,CMHGL1559G,rohanreddy.4695@outlook.com,919123852982,Privileged,Completed
CUST_04696,Ishita Bose,1989-12-25,TTLQA7268A,ishitabose.4696@yahoo.com,+916939525165,"324, Market Road",Mass Retail,Completed,2024-09-27,Ishita Bose,TTLQA7268A,ishitabose.4696@yahoo.com,916939525165,Mass Retail,Completed
CUST_04697,Pooja Rao,1954-09-08,OQDAN2261N,poojarao.4697@outlook.com,+918041807630,"871, Market Road",Mass Retail,Completed,2022-07-26,Pooja Rao,OQDAN2261N,poojarao.4697@outlook.com,918041807630,Mass Retail,Completed
CUST_04698,Priya Sharma,2003-12-13,BPXNI1690D,priyasharma.4698@gmail.com,+917273926467,"112, Market Road",Wealth,Completed,2021-10-07,Priya Sharma,BPXNI1690D,priyasharma.4698@gmail.com,917273926467,Wealth,Completed
CUST_04699,Kavya Iyer,1995-08-01,ONXZS2439K,kavyaiyer.4699@apexbankmail.com,+917651217162,"565, Market Road",Privileged,Completed,2023-02-16,Kavya Iyer,ONXZS2439K,kavyaiyer.4699@apexbankmail.com,917651217162,Privileged,Completed
CUST_04700,Ananya Kulkarni,1956-01-07,AVBNQ8972Y,ananyakulkarni.4700@apexbankmail.com,+917665524216,"40, Park Street",Mass Retail,Completed,2024-10-16,Ananya Kulkarni,AVBNQ8972Y,ananyakulkarni.4700@apexbankmail.com,917665524216,Mass Retail,Completed
CUST_04701,Meera Kulkarni,1992-07-16,IXQDG2139Q,meerakulkarni.4701@yahoo.com,+918221443006,"702, Market Road",Mass Retail,Completed,2025-08-07,Meera Kulkarni,IXQDG2139Q,meerakulkarni.4701@yahoo.com,918221443006,Mass Retail,Completed
CUST_04702,Srinivas Kumar,1972-08-22,XOCUR6120U,srinivaskumar.4702@gmail.com,+917021271952,"721, Park Street",Privileged,Completed,2026-06-04,Srinivas Kumar,XOCUR6120U,srinivaskumar.4702@gmail.com,917021271952,Privileged,Completed
CUST_04703,Deepa Naidu,1967-03-18,VWZUD1517D,deepanaidu.4703@apexbankmail.com,+918342972669,"72, MG Road",Mass Retail,Failed,2022-03-11,Deepa Naidu,VWZUD1517D,deepanaidu.4703@apexbankmail.com,918342972669,Mass Retail,Failed
CUST_04704,Karan Gupta,1998-06-02,FZSKX7451K,karangupta.4704@apexbankmail.com,+916491973962,"221, MG Road",Mass Retail,Completed,2022-04-25,Karan Gupta,FZSKX7451K,karangupta.4704@apexbankmail.com,916491973962,Mass Retail,Completed
CUST_04705,Akash Joshi,1980-03-17,MXIFE4853F,akashjoshi.4705@apexbankmail.com,+918816561328,"485, Lake View Road",Mass Retail,Completed,2021-12-06,Akash Joshi,MXIFE4853F,akashjoshi.4705@apexbankmail.com,918816561328,Mass Retail,Completed
CUST_04706,Shreya Desai,1984-09-05,MOYFN1109P,shreyadesai.4706@gmail.com,+916313695104,"317, Market Road",Mass Retail,Completed,2024-02-01,Shreya Desai,MOYFN1109P,shreyadesai.4706@gmail.com,916313695104,Mass Retail,Completed
CUST_04707,Yash Nair,1949-05-19,PPPPK9934C,yashnair.4707@yahoo.com,+919674253947,"495, Lake View Road",Mass Retail,Pending,2024-06-06,Yash Nair,PPPPK9934C,yashnair.4707@yahoo.com,919674253947,Mass Retail,Pending
CUST_04708,Bhavya Menon,1996-04-07,DXDUG9637C,bhavyamenon.4708@apexbankmail.com,+917635868997,"323, Park Street",Privileged,Completed,2021-04-14,Bhavya Menon,DXDUG9637C,bhavyamenon.4708@apexbankmail.com,917635868997,Privileged,Completed
CUST_04709,Ishita Sharma,1951-10-16,GIJZR5287N,ishitasharma.4709@outlook.com,+919538462811,"10, Station Road",Privileged,Completed,2026-07-04,Ishita Sharma,GIJZR5287N,ishitasharma.4709@outlook.com,919538462811,Privileged,Completed
CUST_04710,Riya Nair,1980-09-20,WLULC8051N,riyanair.4710@outlook.com,+916753298765,"28, Market Road",Mass Retail,Completed,2022-03-11,Riya Nair,WLULC8051N,riyanair.4710@outlook.com,916753298765,Mass Retail,Completed
CUST_04711,Yash Kulkarni,1982-06-07,JPQAH8662Y,yashkulkarni.4711@gmail.com,+917909905726,"156, Park Street",Mass Retail,Completed,2021-05-17,Yash Kulkarni,JPQAH8662Y,yashkulkarni.4711@gmail.com,917909905726,Mass Retail,Completed
